Latitude °,Latitude,Longitude °,Longitude,Topography,Difficulty Challenge,Altitude,Temperature,Metals,Rare Metals,Concrete,Water,Dust Devils,Dust Storms,Meteors,Cold Waves,Map Name,Named Location,Breakthrough 1,Breakthrough 2,Breakthrough 3,Breakthrough 4,Breakthrough 5,Breakthrough 6,Breakthrough 7,Breakthrough 8,Breakthrough 9,Breakthrough 10,Breakthrough 11,Breakthrough 12
0,S,43,E,Relatively Flat,140,1263,-15,2,,3,2,2,1,4,1,BlankBigTerraceCMix_06,Arabia Terra,Safe Mode,Neo-Concrete,Good Vibrations,Service Bots,Core Water,Forever Young,Extractor AI,Dome Streamlining,Martian Steel,Zero-Space Computing,Interplanetary Learning,Inspiring Architecture
0,S,43,W,Rough,180,456,-1,3,,2,4,2,1,2,1,BlankBigCanyonCMix_01,Colony Site,Good Vibrations,Zero-Space Computing,Neo-Concrete,Alien Imprints,Gene Selection,The Positronic Brain,Interplanetary Learning,Core Water,Superconducting Computing,Neural Empathy,Martianborn Ingenuity,Superfungus
0,S,44,E,Relatively Flat,100,1725,-15,2,,3,2,2,1,4,1,BlankBig_04,Arabia Terra,Rapid Sleep,Martianborn Ingenuity,Core Rare Metals,Hive Mind ,Nano Refinement,Cryo-sleep,Magnetic Extraction,Plutonium Synthesis,Hull Polarization,Giant Crops,Prefab Compression,Zero-Space Computing
0,S,44,W,Steep,220,1956,-1,3,,2,4,2,1,1,1,BlankBigTerraceCMix_10,,Frictionless Composites,Alien Imprints,Core Metals,Vector Pump,Superconducting Computing,Eternal Fusion,Martian Steel,Zero-Space Computing,Neural Empathy,Superior Cables,Sustained Workload,Forever Young
0,S,45,E,Relatively Flat,100,340,-15,2,,3,2,2,1,4,1,BlankBig_02,Arabia Terra,Multispiral Architecture,Martian Steel,Project Phoenix,Cloning,Nocturnal Adaptation,Hive Mind ,Alien Imprints,Vector Pump,Giant Crops,Good Vibrations,Nano Refinement,Dome Streamlining
0,S,45,W,Relatively Flat,100,-3815,-1,3,,2,4,1,3,1,1,BlankBig_02,Colony Site,Interplanetary Learning,The Positronic Brain,Vector Pump,Factory Automation,Good Vibrations,Soylent Green,Extractor AI,Core Rare Metals,Martian Diet,Overcharge Amplifications,Core Water,Gem Architecture
0,S,46,E,Relatively Flat,140,-121,-15,2,,3,2,2,1,4,1,BlankBigCliffsCMix_01,Arabia Terra,Prefab Compression,Wireless Power,Alien Imprints,Project Phoenix,Construction Nanites ,Good Vibrations,Martian Diet,Gem Architecture,Vector Pump,The Positronic Brain,Frictionless Composites,Inspiring Architecture
0,S,46,W,Relatively Flat,100,-2083,-1,3,,2,4,1,3,1,1,BlankBig_02,Colony Site,Hull Polarization,Hive Mind ,Nocturnal Adaptation,Core Metals,Eternal Fusion,Gene Selection,Cryo-sleep,Rapid Sleep,Vector Pump,Neural Empathy,Dome Streamlining,Cloning
0,S,47,E,Relatively Flat,140,2648,-15,2,,3,1,2,1,4,1,BlankBigTerraceCMix_16,Terra Sabaea,Cryo-sleep,Service Bots,Artificial Muscles,Good Vibrations,Gem Architecture,Alien Imprints,Rapid Sleep,Nano Refinement,Superconducting Computing,Sustained Workload,Vocation-Oriented Society,Core Metals
0,S,47,W,Relatively Flat,140,1610,-1,3,,2,4,2,2,1,1,BlankBigTerraceCMix_04,,Rapid Sleep,Printed Electronics,Service Bots,Dome Streamlining,Space Rehabilitation,Good Vibrations,Core Rare Metals,Interplanetary Learning,Hive Mind ,Giant Crops,Advanced Drone Drive,Sustained Workload
0,S,48,E,Relatively Flat,140,1725,-15,2,,3,1,2,1,4,1,BlankBigCliffsCMix_02,Terra Sabaea,Gem Architecture,Autonomous Hubs,Hive Mind ,Extractor AI,Multispiral Architecture,Dry Farming,Cloning,Rapid Sleep,Magnetic Extraction,Nano Refinement,Martian Diet,Construction Nanites 
0,S,48,W,Relatively Flat,140,917,-1,3,,2,4,2,2,1,1,BlankTerraceBig_05,,Vocation-Oriented Society,Prefab Compression,Nocturnal Adaptation,Autonomous Hubs,Space Rehabilitation,Hive Mind ,Plutonium Synthesis,Advanced Drone Drive,Giant Crops,Martianborn Ingenuity,Inspiring Architecture,Hypersensitive Photovoltaics
0,S,49,E,Relatively Flat,140,2302,-15,2,,3,1,2,1,4,1,BlankBigTerraceCMix_06,,Vector Pump,Autonomous Hubs,Construction Nanites ,Good Vibrations,Core Water,Soylent Green,Martian Diet,Superior Cables,Multispiral Architecture,Alien Imprints,Advanced Drone Drive,Neo-Concrete
0,S,49,W,Relatively Flat,100,686,-3,2,,2,4,2,1,1,1,BlankBigTerraceCMix_15,,Autonomous Hubs,Alien Imprints,Dry Farming,Superior Pipes,Space Rehabilitation,Gene Selection,Core Water,Forever Young,Plasma Rocket,Wireless Power,Rapid Sleep,Interplanetary Learning
0,S,50,E,Relatively Flat,140,2187,-15,2,,3,1,2,1,4,1,BlankTerraceBig_05,,Soylent Green,Martian Diet,Artificial Muscles,Core Metals,Martianborn Ingenuity,Rapid Sleep,Autonomous Hubs,Prefab Compression,Gem Architecture,Safe Mode,Hypersensitive Photovoltaics,Overcharge Amplifications
0,S,50,W,Relatively Flat,140,1263,-3,2,,2,4,2,1,1,1,BlankBigTerraceCMix_03,,Wireless Power,Martianborn Ingenuity,Extractor AI,Superior Cables,Hull Polarization,Dry Farming,Core Metals,Dome Streamlining,Hive Mind ,Rapid Sleep,Safe Mode,Autonomous Hubs
0,S,51,E,Relatively Flat,100,2302,-15,2,,1,1,2,1,3,1,BlankBig_04,Terra Sabaea,Vocation-Oriented Society,Giant Crops,Neo-Concrete,Magnetic Extraction,Multispiral Architecture,Core Water,Dome Streamlining,Zero-Space Computing,Wireless Power,Cryo-sleep,Gene Selection,Alien Imprints
0,S,51,W,Relatively Flat,140,1263,-3,2,,2,4,2,1,1,1,BlankTerraceBig_05,,Printed Electronics,Construction Nanites ,Plutonium Synthesis,Space Rehabilitation,Frictionless Composites,Hive Mind ,Core Rare Metals,Safe Mode,Vocation-Oriented Society,Giant Crops,Vector Pump,Cryo-sleep
0,S,52,E,Relatively Flat,100,2648,-15,2,,1,1,2,1,3,1,BlankBig_04,Terra Sabaea,Gem Architecture,Superior Pipes,Cloning,Artificial Muscles,Magnetic Extraction,Sustained Workload,Project Phoenix,Soylent Green,Superfungus,Core Rare Metals,Nocturnal Adaptation,Neo-Concrete
0,S,52,W,Relatively Flat,140,917,-10,2,,2,4,2,1,1,1,BlankBigTerraceCMix_14,,Core Rare Metals,Forever Young,Autonomous Hubs,Frictionless Composites,Overcharge Amplifications,Alien Imprints,Advanced Drone Drive,Soylent Green,Nano Refinement,Dry Farming,Printed Electronics,Martian Steel
0,S,53,E,Relatively Flat,140,2187,-15,2,,1,1,2,1,3,1,BlankTerraceBig_05,Terra Sabaea,Core Rare Metals,Hive Mind ,Vector Pump,Superfungus,Neo-Concrete,Frictionless Composites,Project Phoenix,Service Bots,Gene Selection,Core Water,Core Metals,Multispiral Architecture
0,S,53,W,Relatively Flat,100,1725,-13,2,,2,4,2,1,1,1,BlankBig_04,,Superior Cables,Superior Pipes,Plasma Rocket,Safe Mode,Cryo-sleep,Interplanetary Learning,The Positronic Brain,Printed Electronics,Inspiring Architecture,Dry Farming,Soylent Green,Gene Selection
0,S,54,E,Relatively Flat,100,2071,-15,2,,1,2,2,1,3,1,BlankBig_04,Terra Sabaea,Neo-Concrete,Factory Automation,Plasma Rocket,Service Bots,Dry Farming,Eternal Fusion,Prefab Compression,Space Rehabilitation,Extractor AI,Printed Electronics,Superior Pipes,Good Vibrations
0,S,54,W,Relatively Flat,140,571,-13,2,,2,4,2,1,1,1,BlankTerraceBig_05,,Martian Diet,Printed Electronics,Gem Architecture,Core Metals,Alien Imprints,Inspiring Architecture,Hull Polarization,Superfungus,Hive Mind ,Autonomous Hubs,Cryo-sleep,Superconducting Computing
0,S,55,E,Relatively Flat,140,2533,-15,2,,1,2,2,1,3,1,BlankBigTerraceCMix_04,Terra Sabaea,Eternal Fusion,Martian Steel,The Positronic Brain,Plasma Rocket,Core Metals,Core Water,Nocturnal Adaptation,Neo-Concrete,Vector Pump,Cryo-sleep,Magnetic Extraction,Construction Nanites
0,S,56,E,Relatively Flat,140,1956,-15,2,,1,2,2,1,3,1,BlankBigTerraceCMix_14,Terra Sabaea,Wireless Power,Martian Diet,Zero-Space Computing,Vector Pump,Overcharge Amplifications,Magnetic Extraction,Good Vibrations,Hypersensitive Photovoltaics,The Positronic Brain,Dry Farming,Multispiral Architecture,Core Water
0,S,55,W,Relatively Flat,140,1263,-15,2,,2,4,2,1,1,1,BlankBigCanyonCMix_09,,Zero-Space Computing,Frictionless Composites,Rapid Sleep,Martianborn Ingenuity,Safe Mode,Cryo-sleep,Factory Automation,Good Vibrations,Core Metals,Nano Refinement,Hive Mind ,Core Rare Metals
0,S,56,W,Relatively Flat,100,456,-15,2,,2,4,2,1,1,1,BlankBig_03,,Superior Pipes,Gem Architecture,Dome Streamlining,Alien Imprints,Interplanetary Learning,Eternal Fusion,Cloning,Frictionless Composites,Factory Automation,Soylent Green,Vector Pump,Martianborn Ingenuity
0,S,57,E,Relatively Flat,140,2187,-15,2,,1,2,2,1,3,1,BlankBigTerraceCMix_14,Terra Sabaea,Cloning,The Positronic Brain,Interplanetary Learning,Autonomous Hubs,Hive Mind ,Plutonium Synthesis,Alien Imprints,Extractor AI,Project Phoenix,Hypersensitive Photovoltaics,Nano Refinement,Core Water
0,S,57,W,Steep,220,1840,-15,2,,2,4,2,3,1,1,BlankBigTerraceCMix_10,,Zero-Space Computing,Service Bots,Alien Imprints,Martian Steel,Safe Mode,Neural Empathy,Forever Young,Nocturnal Adaptation,Multispiral Architecture,Martian Diet,Core Water,Superior Pipes
0,S,58,E,Relatively Flat,140,2533,-15,2,,1,2,2,1,3,1,BlankBigTerraceCMix_16,Terra Sabaea,Core Rare Metals,Core Water,Giant Crops,Printed Electronics,Alien Imprints,Space Rehabilitation,Inspiring Architecture,Plasma Rocket,Service Bots,Project Phoenix,Superior Pipes,Martianborn Ingenuity
0,S,58,W,Relatively Flat,100,1148,-15,2,,2,4,2,3,1,1,BlankBig_01,,Core Rare Metals,Giant Crops,Extractor AI,Martian Steel,Superior Pipes,Cryo-sleep,Vocation-Oriented Society,Soylent Green,Core Water,Printed Electronics,Forever Young,Superfungus
0,S,59,E,Relatively Flat,100,2302,-15,2,,1,2,2,1,3,1,BlankBig_01,Terra Sabaea,Hypersensitive Photovoltaics,Extractor AI,Multispiral Architecture,Prefab Compression,Core Metals,Neo-Concrete,Safe Mode,Gene Selection,Core Rare Metals,Soylent Green,Superior Pipes,Cryo-sleep
0,S,59,W,Rough,180,1494,-15,2,,2,4,2,3,1,1,BlankBigCanyonCMix_04,Colony Site,Hive Mind ,Superior Cables,Core Water,Core Rare Metals,Soylent Green,Wireless Power,Superior Pipes,Superfungus,Construction Nanites ,Factory Automation,Dome Streamlining,Martian Steel
0,S,60,E,Relatively Flat,140,1725,-15,2,,1,2,2,1,3,1,BlankBigTerraceCMix_08,Terra Sabaea,Eternal Fusion,Inspiring Architecture,Hive Mind ,Overcharge Amplifications,Alien Imprints,Neural Empathy,Dry Farming,The Positronic Brain,Space Rehabilitation,Soylent Green,Hull Polarization,Hypersensitive Photovoltaics
0,S,60,W,Relatively Flat,140,571,-15,2,,2,4,2,3,1,1,BlankBigCliffsCMix_01,,Factory Automation,Construction Nanites ,Magnetic Extraction,Gene Selection,Wireless Power,Project Phoenix,Inspiring Architecture,Space Rehabilitation,Artificial Muscles,Cloning,Extractor AI,Eternal Fusion
0,S,61,E,Relatively Flat,100,1840,-15,2,,1,2,2,1,3,1,BlankBigTerraceCMix_15,Terra Sabaea,Superior Pipes,Core Metals,Magnetic Extraction,Autonomous Hubs,Cryo-sleep,Forever Young,Space Rehabilitation,Project Phoenix,Zero-Space Computing,Nano Refinement,Martianborn Ingenuity,Cloning
0,S,61,W,Relatively Flat,140,2302,-15,2,,2,4,2,3,1,1,BlankBigCliffsCMix_01,Colony Site,Hive Mind ,Cryo-sleep,Frictionless Composites,Prefab Compression,Wireless Power,Cloning,Hypersensitive Photovoltaics,Martian Steel,Construction Nanites ,Printed Electronics,Factory Automation,Martian Diet
0,S,62,E,Relatively Flat,140,2302,-15,2,,1,2,2,1,3,1,BlankTerraceBig_05,Terra Sabaea,Interplanetary Learning,Martianborn Ingenuity,Project Phoenix,Martian Steel,Autonomous Hubs,Neural Empathy,Dry Farming,Gem Architecture,Eternal Fusion,Giant Crops,Alien Imprints,Inspiring Architecture
0,S,62,W,Rough,180,1610,-15,2,,2,4,2,3,1,1,BlankBigCanyonCMix_04,Colony Site,Hull Polarization,Martian Diet,Nocturnal Adaptation,Cryo-sleep,Nano Refinement,Superconducting Computing,Project Phoenix,Artificial Muscles,Neural Empathy,Rapid Sleep,Superfungus,Plasma Rocket
0,S,63,E,Relatively Flat,140,2879,-15,2,,1,2,3,1,3,1,BlankBigCliffsCMix_02,Terra Sabaea,Overcharge Amplifications,Magnetic Extraction,Superior Cables,Vector Pump,Martian Steel,Nano Refinement,Plasma Rocket,Service Bots,Autonomous Hubs,Cryo-sleep,Martianborn Ingenuity,Wireless Power
0,S,63,W,Relatively Flat,100,1494,-15,2,,2,4,2,3,1,1,BlankBig_01,,Nocturnal Adaptation,Rapid Sleep,Plutonium Synthesis,Safe Mode,Prefab Compression,Space Rehabilitation,Core Rare Metals,Hive Mind ,Inspiring Architecture,Superior Cables,Good Vibrations,Neo-Concrete
0,S,64,E,Relatively Flat,140,2071,-15,2,,1,3,2,1,3,1,BlankBigTerraceCMix_04,Terra Sabaea,Forever Young,Interplanetary Learning,Advanced Drone Drive,Core Rare Metals,Martian Steel,Neural Empathy,Inspiring Architecture,Neo-Concrete,Hive Mind ,Hull Polarization,Space Rehabilitation,Superfungus
0,S,64,W,Relatively Flat,100,1840,-15,2,,2,4,2,3,1,1,BlankBig_02,,Martian Steel,Magnetic Extraction,Artificial Muscles,Interplanetary Learning,Neo-Concrete,Superfungus,Factory Automation,Zero-Space Computing,Project Phoenix,Superior Cables,Forever Young,Nocturnal Adaptation
0,S,65,E,Relatively Flat,100,2187,-15,2,,1,3,2,1,3,1,BlankBig_02,Terra Sabaea,Martianborn Ingenuity,Hull Polarization,Magnetic Extraction,Prefab Compression,Inspiring Architecture,Factory Automation,Vector Pump,Plasma Rocket,Dome Streamlining,Rapid Sleep,Superconducting Computing,Frictionless Composites
0,S,65,W,Relatively Flat,140,1840,-15,2,,2,4,2,4,1,1,BlankBigTerraceCMix_08,,Overcharge Amplifications,Service Bots,Printed Electronics,Construction Nanites ,Vector Pump,Project Phoenix,Hull Polarization,Extractor AI,Sustained Workload,Martian Diet,Superconducting Computing,Gene Selection
0,S,66,E,Relatively Flat,140,2071,-15,3,,1,4,2,1,3,1,BlankBigCliffsCMix_01,Terra Sabaea,Plutonium Synthesis,Vocation-Oriented Society,Cloning,Dome Streamlining,Nocturnal Adaptation,Project Phoenix,Neural Empathy,Alien Imprints,Good Vibrations,Wireless Power,Martian Diet,Zero-Space Computing
0,S,66,W,Relatively Flat,140,2187,-15,2,,2,4,2,4,1,1,BlankBigCanyonCMix_09,,Martian Diet,Overcharge Amplifications,Frictionless Composites,Space Rehabilitation,Factory Automation,Project Phoenix,Printed Electronics,Vocation-Oriented Society,Inspiring Architecture,Martianborn Ingenuity,Hull Polarization,Superior Cables
0,S,67,E,Relatively Flat,100,2187,-15,3,,1,4,2,1,3,1,BlankBig_02,Terra Sabaea,Artificial Muscles,Overcharge Amplifications,Soylent Green,Good Vibrations,Martianborn Ingenuity,Dry Farming,Core Rare Metals,Zero-Space Computing,Superfungus,Superconducting Computing,Eternal Fusion,Vector Pump
0,S,67,W,Steep,220,2302,-15,3,,2,4,2,4,1,1,BlankBigTerraceCMix_19,,Nano Refinement,Construction Nanites ,Neural Empathy,Superconducting Computing,Wireless Power,Frictionless Composites,Superior Pipes,Core Water,Magnetic Extraction,Gene Selection,Alien Imprints,Rapid Sleep
0,S,68,E,Relatively Flat,140,2302,-15,3,,1,4,2,1,3,1,BlankBigCliffsCMix_02,Terra Sabaea,Autonomous Hubs,Project Phoenix,Sustained Workload,Eternal Fusion,Nocturnal Adaptation,Extractor AI,Service Bots,Plutonium Synthesis,Giant Crops,Frictionless Composites,Cloning,Plasma Rocket
0,S,68,W,Relatively Flat,100,2648,-3,3,,2,4,2,4,1,1,BlankBig_01,,Zero-Space Computing,Printed Electronics,Hull Polarization,Nocturnal Adaptation,Soylent Green,Wireless Power,Plasma Rocket,Interplanetary Learning,Superfungus,Factory Automation,Martian Diet,Nano Refinement
0,S,69,E,Relatively Flat,100,2187,-15,3,,1,4,2,1,3,1,BlankBigCanyonCMix_07,Terra Sabaea,Wireless Power,Superfungus,Cryo-sleep,Martian Steel,Factory Automation,Rapid Sleep,Good Vibrations,Advanced Drone Drive,Eternal Fusion,Core Water,Prefab Compression,Hypersensitive Photovoltaics
0,S,69,W,Relatively Flat,100,2995,-1,3,,3,4,3,4,1,1,BlankBig_02,,Core Rare Metals,Dry Farming,Project Phoenix,Artificial Muscles,Nocturnal Adaptation,Superior Cables,Factory Automation,Core Water,Core Metals,Martian Steel,Zero-Space Computing,Alien Imprints
0,S,70,E,Relatively Flat,100,2302,-15,3,,1,4,2,1,3,1,BlankBig_03,Terra Sabaea,Printed Electronics,Space Rehabilitation,Plutonium Synthesis,Interplanetary Learning,Giant Crops,Cloning,Eternal Fusion,Overcharge Amplifications,Zero-Space Computing,Hull Polarization,Martian Steel,Good Vibrations
0,S,70,W,Relatively Flat,100,3456,-1,3,,3,4,3,4,1,1,BlankBigCanyonCMix_07,,Core Metals,Good Vibrations,Gene Selection,Factory Automation,Zero-Space Computing,Prefab Compression,Dome Streamlining,Construction Nanites ,Alien Imprints,Martian Steel,Superior Pipes,Wireless Power
0,S,71,E,Relatively Flat,140,2187,-15,4,,1,4,2,1,3,1,BlankBigCliffsCMix_02,Terra Sabaea,Inspiring Architecture,Martianborn Ingenuity,Artificial Muscles,Factory Automation,Nano Refinement,Advanced Drone Drive,Overcharge Amplifications,Good Vibrations,Superior Pipes,Core Rare Metals,Neural Empathy,The Positronic Brain
0,S,71,W,Relatively Flat,140,3456,-1,3,,3,4,3,4,1,1,BlankBigTerraceCMix_11,,Interplanetary Learning,Advanced Drone Drive,Printed Electronics,Martianborn Ingenuity,Extractor AI,Cloning,Giant Crops,Hypersensitive Photovoltaics,Artificial Muscles,Nocturnal Adaptation,Core Water,Neo-Concrete
0,S,72,E,Steep,220,2071,-15,4,,1,4,2,1,3,1,BlankBigTerraceCMix_20,Terra Sabaea,Core Metals,Alien Imprints,Gene Selection,Nano Refinement,Superconducting Computing,Martian Diet,Wireless Power,Vector Pump,Giant Crops,Space Rehabilitation,Sustained Workload,Multispiral Architecture
0,S,72,W,Relatively Flat,140,3802,-1,3,,3,4,3,4,1,1,BlankBigTerraceCMix_04,,Printed Electronics,Project Phoenix,The Positronic Brain,Autonomous Hubs,Advanced Drone Drive,Sustained Workload,Gem Architecture,Soylent Green,Cryo-sleep,Service Bots,Core Water,Inspiring Architecture
0,S,73,E,Relatively Flat,100,1840,-15,4,,1,4,2,1,3,1,BlankBig_02,Terra Sabaea,Nano Refinement,Dry Farming,Neural Empathy,Rapid Sleep,Soylent Green,Extractor AI,Good Vibrations,Autonomous Hubs,Multispiral Architecture,Alien Imprints,Frictionless Composites,Gem Architecture
0,S,73,W,Relatively Flat,140,3687,-3,3,,3,4,3,4,1,1,BlankBigTerraceCMix_16,,Gene Selection,Nano Refinement,Core Rare Metals,Gem Architecture,Martian Diet,Superior Cables,Plasma Rocket,Superconducting Computing,Cryo-sleep,Zero-Space Computing,Inspiring Architecture,Interplanetary Learning
0,S,74,E,Relatively Flat,140,1840,-15,4,,1,4,2,1,3,1,BlankBigTerraceCMix_16,Terra Sabaea,Martian Diet,Core Water,Wireless Power,Alien Imprints,Nano Refinement,Space Rehabilitation,Project Phoenix,Autonomous Hubs,Dome Streamlining,Printed Electronics,Good Vibrations,Core Metals
0,S,74,W,Relatively Flat,140,3802,-6,3,,2,4,3,4,1,1,BlankBigCliffsCMix_02,,Dry Farming,Martian Diet,Superior Pipes,Rapid Sleep,Dome Streamlining,Core Water,Cloning,Neural Empathy,Zero-Space Computing,Interplanetary Learning,Overcharge Amplifications,Martian Steel
0,S,75,E,Relatively Flat,140,1725,-15,4,,1,4,2,1,3,1,BlankBigTerraceCMix_17,Terra Sabaea,Sustained Workload,Inspiring Architecture,Gem Architecture,The Positronic Brain,Factory Automation,Superconducting Computing,Service Bots,Overcharge Amplifications,Dry Farming,Nocturnal Adaptation,Superfungus,Hull Polarization
0,S,75,W,Relatively Flat,140,4610,-10,3,,2,4,3,4,1,1,BlankBigTerraceCMix_11,,Core Rare Metals,Space Rehabilitation,Core Water,Wireless Power,Multispiral Architecture,Gem Architecture,Soylent Green,Vector Pump,Cryo-sleep,Nocturnal Adaptation,Forever Young,Artificial Muscles
0,S,76,E,Relatively Flat,140,1379,-15,4,,1,4,2,1,3,1,BlankBigTerraceCMix_04,Terra Sabaea,Zero-Space Computing,Dry Farming,Plutonium Synthesis,Service Bots,Gene Selection,Sustained Workload,Superconducting Computing,Advanced Drone Drive,Plasma Rocket,Core Metals,Wireless Power,Martian Diet
0,S,76,W,Relatively Flat,100,4379,-15,3,,2,4,3,4,1,1,BlankBigTerraceCMix_15,,Hull Polarization,Forever Young,Wireless Power,Multispiral Architecture,Cryo-sleep,Space Rehabilitation,Cloning,Zero-Space Computing,Hive Mind ,Service Bots,Good Vibrations,Neural Empathy
0,S,77,E,Relatively Flat,100,1379,-15,4,,1,4,2,1,3,1,BlankBig_04,Terra Sabaea,Safe Mode,Service Bots,Factory Automation,Autonomous Hubs,Core Water,Soylent Green,Martianborn Ingenuity,Superconducting Computing,Nano Refinement,Prefab Compression,Hypersensitive Photovoltaics,Core Rare Metals
0,S,77,W,Relatively Flat,140,4495,-15,3,,2,4,3,4,1,1,BlankBigTerraceCMix_16,,Extractor AI,Prefab Compression,Eternal Fusion,Neural Empathy,Superior Pipes,Superior Cables,Plutonium Synthesis,Project Phoenix,Nocturnal Adaptation,Printed Electronics,Factory Automation,Hive Mind 
0,S,78,E,Relatively Flat,100,1263,-15,4,,1,4,2,1,3,1,BlankBigTerraceCMix_15,Terra Sabaea,Overcharge Amplifications,Nano Refinement,Prefab Compression,Superfungus,Plutonium Synthesis,Martian Steel,Forever Young,Neural Empathy,Project Phoenix,Construction Nanites ,Hive Mind ,Alien Imprints
0,S,78,W,Rough,180,5764,-15,3,,2,4,3,4,2,1,BlankBigCanyonCMix_08,,Neural Empathy,Wireless Power,Plutonium Synthesis,Hypersensitive Photovoltaics,Martianborn Ingenuity,Artificial Muscles,Superior Cables,Service Bots,The Positronic Brain,Superior Pipes,Sustained Workload,Core Water
0,S,79,E,Relatively Flat,100,1033,-15,4,,1,4,2,1,3,1,BlankBig_02,Terra Sabaea,Superior Pipes,Giant Crops,Hull Polarization,Plasma Rocket,Dome Streamlining,Cloning,Gene Selection,Artificial Muscles,The Positronic Brain,Alien Imprints,Core Metals,Hypersensitive Photovoltaics
0,S,79,W,Steep,220,5187,-15,3,,2,4,3,4,2,1,BlankBigTerraceCMix_10,,Neural Empathy,Nocturnal Adaptation,Dome Streamlining,Alien Imprints,Martian Steel,Prefab Compression,Core Metals,Factory Automation,Soylent Green,Superior Pipes,Cloning,Space Rehabilitation
0,S,80,E,Relatively Flat,140,1263,-15,4,,1,4,2,1,3,1,BlankBigTerraceCMix_14,Terra Sabaea,Eternal Fusion,Multispiral Architecture,Giant Crops,Magnetic Extraction,Frictionless Composites,Superfungus,Gene Selection,The Positronic Brain,Wireless Power,Plutonium Synthesis,Gem Architecture,Core Water
0,S,80,W,Relatively Flat,100,-1045,-15,3,,2,4,2,4,2,1,BlankBig_04,Colony Site,Autonomous Hubs,Alien Imprints,Safe Mode,Soylent Green,Plutonium Synthesis,Superfungus,Zero-Space Computing,Space Rehabilitation,Rapid Sleep,Frictionless Composites,Sustained Workload,Forever Young
0,S,81,E,Relatively Flat,140,686,-15,4,,1,4,2,1,3,1,BlankBigTerraceCMix_04,Terra Sabaea,Extractor AI,Frictionless Composites,Sustained Workload,Zero-Space Computing,Construction Nanites ,Gem Architecture,Factory Automation,Interplanetary Learning,Martianborn Ingenuity,Nano Refinement,Martian Diet,Wireless Power
0,S,81,W,Relatively Flat,140,2187,-15,2,,2,4,2,4,2,1,BlankBigCanyonCMix_03,Colony Site,Eternal Fusion,Superconducting Computing,Hive Mind ,Wireless Power,Multispiral Architecture,Autonomous Hubs,The Positronic Brain,Vector Pump,Zero-Space Computing,Neural Empathy,Factory Automation,Cloning
0,S,82,E,Relatively Flat,100,109,-15,4,,1,4,2,1,3,1,BlankBigTerraceCMix_15,Terra Sabaea,Superior Cables,Sustained Workload,Gene Selection,Inspiring Architecture,Good Vibrations,Overcharge Amplifications,Interplanetary Learning,Plasma Rocket,Superfungus,Giant Crops,Martian Steel,Frictionless Composites
0,S,82,W,Relatively Flat,100,1263,-15,2,,2,4,2,4,2,1,BlankBig_03,,Martianborn Ingenuity,Superior Cables,Neural Empathy,Vector Pump,Safe Mode,Eternal Fusion,Plasma Rocket,Construction Nanites ,Core Water,Superfungus,Cloning,The Positronic Brain
0,S,83,E,Relatively Flat,140,1263,-15,4,,1,4,2,1,3,1,BlankBigTerraceCMix_11,Terra Sabaea,Superior Cables,Sustained Workload,Autonomous Hubs,Service Bots,Overcharge Amplifications,Core Rare Metals,Zero-Space Computing,Gem Architecture,Gene Selection,Neo-Concrete,Plasma Rocket,Extractor AI
0,S,83,W,Relatively Flat,100,1956,-15,2,,2,4,2,4,1,1,BlankBig_02,,Eternal Fusion,Martian Steel,Superior Pipes,Martian Diet,Hull Polarization,Overcharge Amplifications,Autonomous Hubs,Martianborn Ingenuity,Core Water,Gene Selection,Safe Mode,Factory Automation
0,S,84,E,Relatively Flat,140,1263,-15,4,,1,4,2,1,3,1,BlankBigTerraceCMix_11,Terra Sabaea,Vocation-Oriented Society,Advanced Drone Drive,Neural Empathy,Extractor AI,Giant Crops,Core Metals,Printed Electronics,Multispiral Architecture,Interplanetary Learning,Plasma Rocket,Superfungus,Vector Pump
0,S,84,W,Relatively Flat,100,2187,-15,2,,2,4,2,4,1,1,BlankBigTerraceCMix_15,,Artificial Muscles,Nocturnal Adaptation,Martian Diet,Space Rehabilitation,Alien Imprints,Superconducting Computing,Vocation-Oriented Society,Core Water,Factory Automation,Martianborn Ingenuity,Vector Pump,Superfungus
0,S,85,E,Relatively Flat,140,917,-15,4,,1,4,2,1,3,1,BlankBigTerraceCMix_06,Terra Sabaea,Vector Pump,Wireless Power,Hive Mind ,Sustained Workload,Martian Steel,Superior Cables,Magnetic Extraction,Zero-Space Computing,Cloning,Superconducting Computing,Core Rare Metals,Printed Electronics
0,S,85,W,Relatively Flat,140,2648,-13,2,,2,4,2,4,1,1,BlankTerraceBig_05,,Frictionless Composites,Artificial Muscles,The Positronic Brain,Vector Pump,Martian Steel,Core Rare Metals,Superior Pipes,Superconducting Computing,Neo-Concrete,Overcharge Amplifications,Factory Automation,Zero-Space Computing
0,S,86,E,Relatively Flat,100,1263,-15,4,,1,4,2,1,3,1,BlankBig_03,Terra Sabaea,Frictionless Composites,Rapid Sleep,Core Metals,Prefab Compression,Forever Young,Soylent Green,Space Rehabilitation,Autonomous Hubs,Nocturnal Adaptation,Core Rare Metals,Vocation-Oriented Society,Martian Diet
