Latitude °,Latitude,Longitude °,Longitude,Topography,Difficulty Challenge,Altitude,Temperature,Metals,Rare Metals,Concrete,Water,Dust Devils,Dust Storms,Meteors,Cold Waves,Map Name,Named Location,Breakthrough 1,Breakthrough 2,Breakthrough 3,Breakthrough 4,Breakthrough 5,Breakthrough 6,Breakthrough 7,Breakthrough 8,Breakthrough 9,Breakthrough 10,Breakthrough 11,Breakthrough 12
0,S,42,E,Relatively Flat,100,109,-15,2,2,3,2,2,1,4,1,BlankBigCanyonCMix_07,Arabia Terra,Core Water,Plasma Rocket,Dry Farming,Ancient Terraforming Device,Sustained Workload,Inspiring Architecture,Multispiral Architecture,Prefab Compression,Advanced Drone Drive,Good Vibrations,Magnetic Extraction,Eternal Fusion
0,S,42,W,Rough,180,340,-1,3,3,2,4,2,1,2,1,BlankBigTerraceCMix_18,Colony Site,Safe Mode,Landscaping Nanites,Hull Polarization,Superfungus,Plutonium Synthesis,Vector Pump,Construction Nanites ,Zero-Space Computing,Prefab Compression,Core Metals,Overcharge Amplifications,Resilient Vegetation
0,S,43,E,Relatively Flat,140,1263,-15,2,2,3,2,2,1,4,1,BlankBigTerraceCMix_06,Arabia Terra,Vocation-Oriented Society,Hypersensitive Photovoltaics,Neural Empathy,Core Metals,Zero-Space Computing,Superconducting Computing,Nano Refinement,Extractor AI,Good Vibrations,Safe Mode,Gem Architecture,Martian Diet
0,S,43,W,Rough,180,456,-1,3,3,2,4,2,1,2,1,BlankBigCanyonCMix_01,Colony Site,Factory Automation,Cloning,Magnetic Extraction,Project Phoenix,Service Bots,Good Vibrations,Core Metals,Dry Farming,Construction Nanites ,Resilient Vegetation,Hive Mind ,Plutonium Synthesis
0,S,44,E,Relatively Flat,100,1725,-15,2,2,3,2,2,1,4,1,BlankBig_04,Arabia Terra,Autonomous Hubs,Core Rare Metals,Safe Mode,Good Vibrations,Cryo-sleep,Martianborn Ingenuity,Gene Selection,Superior Cables,Superior Pipes,Forever Young,Hive Mind ,Superconducting Computing
0,S,44,W,Steep,220,1956,-1,3,3,2,4,2,1,1,1,BlankBigTerraceCMix_10,,Gene Selection,Dome Streamlining,Multispiral Architecture,Service Bots,Construction Nanites ,Plasma Rocket,Ancient Terraforming Device,Frictionless Composites,Dry Farming,Designed Forestation,The Positronic Brain,Core Water
0,S,45,E,Relatively Flat,100,340,-15,2,2,3,2,2,1,4,1,BlankBig_02,Arabia Terra,Gene Selection,Artificial Muscles,Extractor AI,Factory Automation,Forever Young,Multispiral Architecture,Good Vibrations,Core Metals,Ancient Terraforming Device,Dry Farming,Alien Imprints,Hull Polarization
0,S,45,W,Relatively Flat,100,-3815,-1,3,3,2,4,1,3,1,1,BlankBig_02,Colony Site,Soylent Green,Dome Streamlining,Hull Polarization,Superior Pipes,Vocation-Oriented Society,Good Vibrations,Cloning,Martianborn Ingenuity,Martian Diet,Frictionless Composites,Multispiral Architecture,Neo-Concrete
0,S,46,E,Relatively Flat,140,-121,-15,2,2,3,2,2,1,4,1,BlankBigCliffsCMix_01,Arabia Terra,Vector Pump,Ancient Terraforming Device,Rapid Sleep,Prefab Compression,Landscaping Nanites,Plutonium Synthesis,Neural Empathy,Giant Crops,Space Rehabilitation,Good Vibrations,Superior Cables,Inspiring Architecture
0,S,46,W,Relatively Flat,100,-2083,-1,3,3,2,4,1,3,1,1,BlankBig_02,Colony Site,Rapid Sleep,Lake Vaporators,Factory Automation,Nocturnal Adaptation,Hive Mind ,Dome Streamlining,Superior Cables,Space Rehabilitation,Martian Diet,Autonomous Hubs,Gene Selection,Resilient Vegetation
0,S,47,E,Relatively Flat,140,2648,-15,2,2,3,1,2,1,4,1,BlankBigTerraceCMix_16,Terra Sabaea,Nocturnal Adaptation,Service Bots,Giant Crops,Prefab Compression,Inspiring Architecture,Forever Young,Core Metals,Ancient Terraforming Device,Wireless Power,The Positronic Brain,Lake Vaporators,Designed Forestation
0,S,47,W,Relatively Flat,140,1610,-1,3,3,2,4,2,2,1,1,BlankBigTerraceCMix_04,,Forever Young,Cryo-sleep,Superior Cables,Core Rare Metals,Service Bots,Cloning,Extractor AI,Eternal Fusion,Lake Vaporators,Neo-Concrete,The Positronic Brain,Space Rehabilitation
0,S,48,E,Relatively Flat,140,1725,-15,2,2,3,1,2,1,4,1,BlankBigCliffsCMix_02,Terra Sabaea,Rapid Sleep,Cloning,Superior Pipes,Forever Young,Zero-Space Computing,Safe Mode,Cryo-sleep,Extractor AI,Dome Streamlining,Soylent Green,Artificial Muscles,The Positronic Brain
0,S,48,W,Relatively Flat,140,917,-1,3,3,2,4,2,2,1,1,BlankTerraceBig_05,,Superior Cables,Extractor AI,Nano Refinement,Superior Pipes,Neural Empathy,Safe Mode,Service Bots,Lake Vaporators,Ancient Terraforming Device,Core Rare Metals,Autonomous Hubs,Vector Pump
0,S,49,E,Relatively Flat,140,2302,-15,2,2,3,1,2,1,4,1,BlankBigTerraceCMix_06,,Core Water,Magnetic Extraction,Overcharge Amplifications,Good Vibrations,Superfungus,Vocation-Oriented Society,Gem Architecture,Superior Pipes,Extractor AI,Resilient Vegetation,Ancient Terraforming Device,Zero-Space Computing
0,S,49,W,Relatively Flat,100,686,-3,2,2,2,4,2,1,1,1,BlankBigTerraceCMix_15,,Hypersensitive Photovoltaics,Sustained Workload,Autonomous Hubs,Rapid Sleep,Forever Young,Service Bots,Core Metals,Gem Architecture,Ancient Terraforming Device,Lake Vaporators,Prefab Compression,Martianborn Ingenuity
0,S,50,E,Relatively Flat,140,2187,-15,2,2,3,1,2,1,4,1,BlankTerraceBig_05,,Frictionless Composites,Vocation-Oriented Society,Ancient Terraforming Device,Landscaping Nanites,Core Water,Dome Streamlining,Wireless Power,Hull Polarization,Cryo-sleep,Gene Selection,Interplanetary Learning,Core Rare Metals
0,S,50,W,Relatively Flat,140,1263,-3,2,2,2,4,2,1,1,1,BlankBigTerraceCMix_03,,Resilient Vegetation,Hull Polarization,Frictionless Composites,Superior Cables,Construction Nanites ,Alien Imprints,Gem Architecture,Soylent Green,Martian Steel,Project Phoenix,Plutonium Synthesis,Martianborn Ingenuity
0,S,51,E,Relatively Flat,100,2302,-15,2,2,1,1,2,1,3,1,BlankBig_04,Terra Sabaea,Nocturnal Adaptation,Ancient Terraforming Device,Interplanetary Learning,Hull Polarization,Extractor AI,Multispiral Architecture,Construction Nanites ,Overcharge Amplifications,Vocation-Oriented Society,Service Bots,The Positronic Brain,Gem Architecture
0,S,51,W,Relatively Flat,140,1263,-3,2,2,2,4,2,1,1,1,BlankTerraceBig_05,,Artificial Muscles,Good Vibrations,Cloning,Construction Nanites ,Overcharge Amplifications,Superconducting Computing,Giant Crops,Multispiral Architecture,Resilient Vegetation,Vector Pump,Project Phoenix,Nocturnal Adaptation
0,S,52,E,Relatively Flat,100,2648,-15,2,2,1,1,2,1,3,1,BlankBig_04,Terra Sabaea,Project Phoenix,Forever Young,Vector Pump,Core Water,Superconducting Computing,Gem Architecture,Inspiring Architecture,Superior Pipes,Safe Mode,Dry Farming,Nocturnal Adaptation,Ancient Terraforming Device
0,S,52,W,Relatively Flat,140,917,-10,2,2,2,4,2,1,1,1,BlankBigTerraceCMix_14,,Advanced Drone Drive,Zero-Space Computing,Good Vibrations,Ancient Terraforming Device,Superfungus,Prefab Compression,Core Metals,Giant Crops,Martian Diet,Forever Young,Frictionless Composites,Alien Imprints
0,S,53,E,Relatively Flat,140,2187,-15,2,2,1,1,2,1,3,1,BlankTerraceBig_05,Terra Sabaea,Cloning,Designed Forestation,Frictionless Composites,Lake Vaporators,Ancient Terraforming Device,Plutonium Synthesis,Printed Electronics,Zero-Space Computing,Cryo-sleep,Resilient Vegetation,Soylent Green,Nano Refinement
0,S,53,W,Relatively Flat,100,1725,-13,2,2,2,4,2,1,1,1,BlankBig_04,,Hull Polarization,Nocturnal Adaptation,Factory Automation,Dome Streamlining,Overcharge Amplifications,Soylent Green,Safe Mode,Superior Pipes,Autonomous Hubs,Construction Nanites ,Neural Empathy,Extractor AI
0,S,54,E,Relatively Flat,100,2071,-15,2,2,1,2,2,1,3,1,BlankBig_04,Terra Sabaea,Ancient Terraforming Device,Hull Polarization,Service Bots,Vector Pump,Extractor AI,Cryo-sleep,Printed Electronics,Resilient Vegetation,Construction Nanites ,Gem Architecture,Artificial Muscles,Multispiral Architecture
0,S,54,W,Relatively Flat,140,571,-13,2,2,2,4,2,1,1,1,BlankTerraceBig_05,,Plasma Rocket,Neo-Concrete,Cloning,Space Rehabilitation,Core Rare Metals,Gem Architecture,Superior Pipes,Superior Cables,Safe Mode,Gene Selection,Designed Forestation,Prefab Compression
0,S,55,E,Relatively Flat,140,2533,-15,2,2,1,2,2,1,3,1,BlankBigTerraceCMix_04,Terra Sabaea,Superior Cables,Advanced Drone Drive,Interplanetary Learning,Superior Pipes,Ancient Terraforming Device,Core Water,Neo-Concrete,Superfungus,Dome Streamlining,Zero-Space Computing,Neural Empathy,Hypersensitive Photovoltaics
0,S,55,W,Relatively Flat,140,1263,-15,2,2,2,4,2,1,1,1,BlankBigCanyonCMix_09,,Plasma Rocket,Space Rehabilitation,Magnetic Extraction,Rapid Sleep,Superconducting Computing,The Positronic Brain,Core Metals,Forever Young,Wireless Power,Neural Empathy,Ancient Terraforming Device,Martian Steel
0,S,56,E,Relatively Flat,140,1956,-15,2,2,1,2,2,1,3,1,BlankBigTerraceCMix_14,Terra Sabaea,Interplanetary Learning,Wireless Power,Good Vibrations,Project Phoenix,Overcharge Amplifications,Plutonium Synthesis,Service Bots,Core Rare Metals,Superior Cables,Prefab Compression,Ancient Terraforming Device,Eternal Fusion
0,S,56,W,Relatively Flat,100,456,-15,2,2,2,4,2,1,1,1,BlankBig_03,,Gene Selection,Construction Nanites ,Wireless Power,Good Vibrations,Plasma Rocket,Prefab Compression,Superior Cables,Martianborn Ingenuity,The Positronic Brain,Cloning,Eternal Fusion,Extractor AI
0,S,57,E,Relatively Flat,140,2187,-15,2,2,1,2,2,1,3,1,BlankBigTerraceCMix_14,Terra Sabaea,Magnetic Extraction,Superfungus,Superior Cables,Construction Nanites ,Service Bots,Alien Imprints,Giant Crops,The Positronic Brain,Martian Diet,Autonomous Hubs,Neural Empathy,Project Phoenix
0,S,57,W,Steep,220,1840,-15,2,2,2,4,2,3,1,1,BlankBigTerraceCMix_10,,Plutonium Synthesis,Frictionless Composites,Wireless Power,Designed Forestation,Interplanetary Learning,Service Bots,Neural Empathy,Soylent Green,Good Vibrations,Space Rehabilitation,Martian Steel,Cloning
0,S,58,E,Relatively Flat,140,2533,-15,2,2,1,2,2,1,3,1,BlankBigTerraceCMix_16,Terra Sabaea,Vocation-Oriented Society,Sustained Workload,Neo-Concrete,Magnetic Extraction,Nano Refinement,Interplanetary Learning,Vector Pump,Superfungus,Service Bots,Factory Automation,Ancient Terraforming Device,Plasma Rocket
0,S,58,W,Relatively Flat,100,1148,-15,2,2,2,4,2,3,1,1,BlankBig_01,,Martian Diet,Construction Nanites ,Plutonium Synthesis,Wireless Power,Frictionless Composites,Good Vibrations,Cryo-sleep,Gene Selection,Giant Crops,Lake Vaporators,Superior Cables,Hull Polarization
0,S,59,E,Relatively Flat,100,2302,-15,2,2,1,2,2,1,3,1,BlankBig_01,Terra Sabaea,Zero-Space Computing,Artificial Muscles,Landscaping Nanites,Superior Pipes,Project Phoenix,Martianborn Ingenuity,Printed Electronics,Rapid Sleep,Neo-Concrete,Dry Farming,Martian Steel,Designed Forestation
0,S,59,W,Rough,180,1494,-15,2,2,2,4,2,3,1,1,BlankBigCanyonCMix_04,Colony Site,Space Rehabilitation,Plasma Rocket,Ancient Terraforming Device,Neo-Concrete,Designed Forestation,The Positronic Brain,Core Rare Metals,Lake Vaporators,Nano Refinement,Hull Polarization,Alien Imprints,Martian Steel
0,S,60,E,Relatively Flat,140,1725,-15,2,2,1,2,2,1,3,1,BlankBigTerraceCMix_08,Terra Sabaea,Cryo-sleep,Martian Diet,Resilient Vegetation,Nano Refinement,Plasma Rocket,Giant Crops,Gem Architecture,Autonomous Hubs,Plutonium Synthesis,Interplanetary Learning,Space Rehabilitation,Forever Young
0,S,60,W,Relatively Flat,140,571,-15,2,2,2,4,2,3,1,1,BlankBigCliffsCMix_01,,Cryo-sleep,Martian Diet,Plutonium Synthesis,Eternal Fusion,Soylent Green,Vocation-Oriented Society,Core Water,Gem Architecture,Vector Pump,Giant Crops,Gene Selection,Superior Cables
0,S,61,E,Relatively Flat,100,1840,-15,2,2,1,2,2,1,3,1,BlankBigTerraceCMix_15,Terra Sabaea,Overcharge Amplifications,Designed Forestation,Lake Vaporators,Construction Nanites ,Hive Mind ,Rapid Sleep,Interplanetary Learning,Martian Steel,Magnetic Extraction,Forever Young,Alien Imprints,Soylent Green
0,S,61,W,Relatively Flat,140,2302,-15,2,2,2,4,2,3,1,1,BlankBigCliffsCMix_01,Colony Site,Advanced Drone Drive,Designed Forestation,Factory Automation,Hypersensitive Photovoltaics,Extractor AI,Interplanetary Learning,Vector Pump,Construction Nanites ,Overcharge Amplifications,Eternal Fusion,Multispiral Architecture,Forever Young
0,S,62,E,Relatively Flat,140,2302,-15,2,2,1,2,2,1,3,1,BlankTerraceBig_05,Terra Sabaea,Good Vibrations,Advanced Drone Drive,Zero-Space Computing,Inspiring Architecture,Lake Vaporators,Martianborn Ingenuity,Eternal Fusion,Neural Empathy,Autonomous Hubs,Dry Farming,Core Rare Metals,Alien Imprints
0,S,62,W,Rough,180,1610,-15,2,2,2,4,2,3,1,1,BlankBigCanyonCMix_04,Colony Site,Hypersensitive Photovoltaics,Alien Imprints,Neo-Concrete,Cloning,Artificial Muscles,Martianborn Ingenuity,Core Rare Metals,Superconducting Computing,Zero-Space Computing,Giant Crops,Cryo-sleep,Superior Cables
0,S,63,E,Relatively Flat,140,2879,-15,2,2,1,2,3,1,3,1,BlankBigCliffsCMix_02,Terra Sabaea,Artificial Muscles,Core Metals,Gene Selection,Cryo-sleep,Good Vibrations,Service Bots,Advanced Drone Drive,Dry Farming,Core Water,Neo-Concrete,Prefab Compression,Plutonium Synthesis
0,S,63,W,Relatively Flat,100,1494,-15,2,2,2,4,2,3,1,1,BlankBig_01,,Forever Young,Zero-Space Computing,Hypersensitive Photovoltaics,Multispiral Architecture,Good Vibrations,Vocation-Oriented Society,Resilient Vegetation,Core Rare Metals,Gene Selection,Interplanetary Learning,Gem Architecture,Artificial Muscles
0,S,64,E,Relatively Flat,140,2071,-15,2,2,1,3,2,1,3,1,BlankBigTerraceCMix_04,Terra Sabaea,Magnetic Extraction,Factory Automation,Forever Young,Service Bots,Hive Mind ,Lake Vaporators,Core Water,Vector Pump,Alien Imprints,Autonomous Hubs,Hypersensitive Photovoltaics,Nano Refinement
0,S,64,W,Relatively Flat,100,1840,-15,2,2,2,4,2,3,1,1,BlankBig_02,,Cryo-sleep,Interplanetary Learning,Artificial Muscles,Vector Pump,Superior Pipes,Eternal Fusion,Space Rehabilitation,Frictionless Composites,Core Water,Nano Refinement,Gene Selection,Soylent Green
0,S,65,E,Relatively Flat,100,2187,-15,2,2,1,3,2,1,3,1,BlankBig_02,Terra Sabaea,Alien Imprints,Construction Nanites ,Forever Young,Ancient Terraforming Device,Giant Crops,Core Water,Superior Cables,Space Rehabilitation,Martian Steel,Wireless Power,Nano Refinement,Superconducting Computing
0,S,65,W,Relatively Flat,140,1840,-15,2,2,2,4,2,4,1,1,BlankBigTerraceCMix_08,,Superconducting Computing,Nocturnal Adaptation,Lake Vaporators,Inspiring Architecture,Designed Forestation,Printed Electronics,Space Rehabilitation,Gem Architecture,Advanced Drone Drive,Rapid Sleep,Overcharge Amplifications,Martian Steel
0,S,66,E,Relatively Flat,140,2071,-15,3,3,1,4,2,1,3,1,BlankBigCliffsCMix_01,Terra Sabaea,Overcharge Amplifications,Dome Streamlining,Hull Polarization,Core Rare Metals,Giant Crops,Service Bots,Construction Nanites ,Martianborn Ingenuity,Alien Imprints,Superconducting Computing,Nocturnal Adaptation,Resilient Vegetation
0,S,66,W,Relatively Flat,140,2187,-15,2,2,2,4,2,4,1,1,BlankBigCanyonCMix_09,,Eternal Fusion,Extractor AI,Neural Empathy,Dry Farming,Superior Pipes,Factory Automation,Good Vibrations,Resilient Vegetation,Lake Vaporators,Superconducting Computing,Martian Steel,Core Water
0,S,67,E,Relatively Flat,100,2187,-15,3,3,1,4,2,1,3,1,BlankBig_02,Terra Sabaea,Rapid Sleep,Vector Pump,Superior Cables,Autonomous Hubs,Core Water,Factory Automation,Martianborn Ingenuity,Dry Farming,Advanced Drone Drive,Designed Forestation,Project Phoenix,Good Vibrations
0,S,67,W,Steep,220,2302,-15,3,3,2,4,2,4,1,1,BlankBigTerraceCMix_19,,Good Vibrations,Superconducting Computing,Multispiral Architecture,Gene Selection,Hypersensitive Photovoltaics,Martian Steel,Plasma Rocket,Resilient Vegetation,Extractor AI,Service Bots,Core Metals,Superior Pipes
0,S,68,E,Relatively Flat,140,2302,-15,3,3,1,4,2,1,3,1,BlankBigCliffsCMix_02,Terra Sabaea,Extractor AI,Overcharge Amplifications,Core Water,Plutonium Synthesis,Prefab Compression,Alien Imprints,Core Metals,Martian Diet,Nano Refinement,Hive Mind ,Martianborn Ingenuity,Plasma Rocket
0,S,68,W,Relatively Flat,100,2648,-3,3,3,2,4,2,4,1,1,BlankBig_01,,Zero-Space Computing,Printed Electronics,Neural Empathy,Alien Imprints,Neo-Concrete,The Positronic Brain,Artificial Muscles,Vector Pump,Core Rare Metals,Frictionless Composites,Superfungus,Hive Mind 
0,S,69,E,Relatively Flat,100,2187,-15,3,3,1,4,2,1,3,1,BlankBigCanyonCMix_07,Terra Sabaea,Martian Steel,Superconducting Computing,Core Water,Plutonium Synthesis,Superfungus,Vector Pump,Plasma Rocket,Prefab Compression,Wireless Power,Artificial Muscles,Gene Selection,Autonomous Hubs
0,S,69,W,Relatively Flat,100,2995,-1,3,3,3,4,3,4,1,1,BlankBig_02,,Zero-Space Computing,Ancient Terraforming Device,Designed Forestation,Autonomous Hubs,Artificial Muscles,Cloning,Martian Diet,Dry Farming,Eternal Fusion,Neo-Concrete,Vector Pump,Forever Young
0,S,70,E,Relatively Flat,100,2302,-15,3,3,1,4,2,1,3,1,BlankBig_03,Terra Sabaea,Service Bots,Factory Automation,The Positronic Brain,Vector Pump,Artificial Muscles,Space Rehabilitation,Dry Farming,Martian Steel,Zero-Space Computing,Landscaping Nanites,Lake Vaporators,Construction Nanites 
0,S,70,W,Relatively Flat,100,3456,-1,3,3,3,4,3,4,1,1,BlankBigCanyonCMix_07,,Resilient Vegetation,Cloning,Multispiral Architecture,Plutonium Synthesis,Landscaping Nanites,Rapid Sleep,Hull Polarization,Nocturnal Adaptation,Dome Streamlining,Good Vibrations,Extractor AI,Core Water
0,S,71,E,Relatively Flat,140,2187,-15,4,4,1,4,2,1,3,1,BlankBigCliffsCMix_02,Terra Sabaea,Core Metals,Hive Mind ,Factory Automation,Prefab Compression,Hypersensitive Photovoltaics,Good Vibrations,Printed Electronics,Hull Polarization,Autonomous Hubs,Superior Pipes,Rapid Sleep,Resilient Vegetation
0,S,71,W,Relatively Flat,140,3456,-1,3,3,3,4,3,4,1,1,BlankBigTerraceCMix_11,,Martianborn Ingenuity,Superior Pipes,Construction Nanites ,Interplanetary Learning,The Positronic Brain,Lake Vaporators,Alien Imprints,Superconducting Computing,Gene Selection,Safe Mode,Neo-Concrete,Project Phoenix
0,S,72,E,Steep,220,2071,-15,4,4,1,4,2,1,3,1,BlankBigTerraceCMix_20,Terra Sabaea,Zero-Space Computing,Superconducting Computing,Core Rare Metals,Neo-Concrete,The Positronic Brain,Wireless Power,Soylent Green,Multispiral Architecture,Prefab Compression,Lake Vaporators,Vocation-Oriented Society,Inspiring Architecture
0,S,72,W,Relatively Flat,140,3802,-1,3,3,3,4,3,4,1,1,BlankBigTerraceCMix_04,,Ancient Terraforming Device,Space Rehabilitation,Superior Pipes,Eternal Fusion,Designed Forestation,Lake Vaporators,Martian Diet,Hull Polarization,Dry Farming,Interplanetary Learning,Cloning,Cryo-sleep
0,S,73,E,Relatively Flat,100,1840,-15,4,4,1,4,2,1,3,1,BlankBig_02,Terra Sabaea,Overcharge Amplifications,Alien Imprints,Cryo-sleep,Gene Selection,Hypersensitive Photovoltaics,Superfungus,Nano Refinement,Project Phoenix,Inspiring Architecture,Hull Polarization,The Positronic Brain,Zero-Space Computing
0,S,73,W,Relatively Flat,140,3687,-3,3,3,3,4,3,4,1,1,BlankBigTerraceCMix_16,,Interplanetary Learning,Service Bots,Factory Automation,Landscaping Nanites,Martianborn Ingenuity,Printed Electronics,Martian Steel,Neo-Concrete,Superior Pipes,Wireless Power,Alien Imprints,Rapid Sleep
0,S,74,E,Relatively Flat,140,1840,-15,4,4,1,4,2,1,3,1,BlankBigTerraceCMix_16,Terra Sabaea,Sustained Workload,Designed Forestation,Martian Steel,Plasma Rocket,Project Phoenix,Service Bots,Core Metals,Autonomous Hubs,Cryo-sleep,Soylent Green,Giant Crops,Superfungus
0,S,74,W,Relatively Flat,140,3802,-6,3,3,2,4,3,4,1,1,BlankBigCliffsCMix_02,,Hull Polarization,Dry Farming,Landscaping Nanites,Gem Architecture,Inspiring Architecture,Neo-Concrete,Lake Vaporators,Vocation-Oriented Society,Core Water,Superior Cables,Designed Forestation,Good Vibrations
0,S,75,E,Relatively Flat,140,1725,-15,4,4,1,4,2,1,3,1,BlankBigTerraceCMix_17,Terra Sabaea,Dry Farming,Gem Architecture,Autonomous Hubs,Zero-Space Computing,Construction Nanites ,Landscaping Nanites,Giant Crops,Overcharge Amplifications,Artificial Muscles,Hull Polarization,Soylent Green,Martianborn Ingenuity
0,S,75,W,Relatively Flat,140,4610,-10,3,3,2,4,3,4,1,1,BlankBigTerraceCMix_11,,Printed Electronics,Vocation-Oriented Society,Core Rare Metals,Prefab Compression,Resilient Vegetation,Forever Young,Factory Automation,Martian Diet,Hive Mind ,Wireless Power,Rapid Sleep,Martian Steel
0,S,76,E,Relatively Flat,140,1379,-15,4,4,1,4,2,1,3,1,BlankBigTerraceCMix_04,Terra Sabaea,Printed Electronics,Superfungus,Dry Farming,Nano Refinement,Landscaping Nanites,Autonomous Hubs,Interplanetary Learning,Core Water,Safe Mode,Gem Architecture,Magnetic Extraction,Martian Diet
0,S,76,W,Relatively Flat,100,4379,-15,3,3,2,4,3,4,1,1,BlankBigTerraceCMix_15,,Superconducting Computing,Interplanetary Learning,Plasma Rocket,Dome Streamlining,Neural Empathy,Alien Imprints,Core Rare Metals,Rapid Sleep,Good Vibrations,Dry Farming,Ancient Terraforming Device,Factory Automation
0,S,77,E,Relatively Flat,100,1379,-15,4,4,1,4,2,1,3,1,BlankBig_04,Terra Sabaea,Lake Vaporators,Core Rare Metals,Interplanetary Learning,Hull Polarization,Nano Refinement,The Positronic Brain,Rapid Sleep,Nocturnal Adaptation,Project Phoenix,Cloning,Martian Steel,Inspiring Architecture
0,S,77,W,Relatively Flat,140,4495,-15,3,3,2,4,3,4,1,1,BlankBigTerraceCMix_16,,Space Rehabilitation,Sustained Workload,Superior Cables,Giant Crops,Advanced Drone Drive,Landscaping Nanites,Multispiral Architecture,Service Bots,Inspiring Architecture,Superior Pipes,Safe Mode,Gem Architecture
0,S,78,E,Relatively Flat,100,1263,-15,4,4,1,4,2,1,3,1,BlankBigTerraceCMix_15,Terra Sabaea,Core Metals,Superconducting Computing,Rapid Sleep,Factory Automation,Giant Crops,Construction Nanites ,Multispiral Architecture,Martian Steel,Eternal Fusion,Space Rehabilitation,Dome Streamlining,Cryo-sleep
0,S,78,W,Rough,180,5764,-15,3,3,2,4,3,4,2,1,BlankBigCanyonCMix_08,,Plasma Rocket,Martian Diet,Hull Polarization,Overcharge Amplifications,Eternal Fusion,Prefab Compression,Cloning,Factory Automation,Core Metals,Autonomous Hubs,Plutonium Synthesis,Martianborn Ingenuity
0,S,79,E,Relatively Flat,100,1033,-15,4,4,1,4,2,1,3,1,BlankBig_02,Terra Sabaea,Vocation-Oriented Society,Cryo-sleep,Martianborn Ingenuity,Designed Forestation,Vector Pump,Service Bots,Plutonium Synthesis,Resilient Vegetation,Giant Crops,Frictionless Composites,Safe Mode,Martian Steel
0,S,79,W,Steep,220,5187,-15,3,3,2,4,3,4,2,1,BlankBigTerraceCMix_10,,Autonomous Hubs,Martian Steel,Superior Cables,Space Rehabilitation,Inspiring Architecture,Interplanetary Learning,Eternal Fusion,Alien Imprints,Core Metals,Neural Empathy,Ancient Terraforming Device,Giant Crops
0,S,80,E,Relatively Flat,140,1263,-15,4,4,1,4,2,1,3,1,BlankBigTerraceCMix_14,Terra Sabaea,Factory Automation,Printed Electronics,Artificial Muscles,Hive Mind ,Hull Polarization,Autonomous Hubs,Hypersensitive Photovoltaics,The Positronic Brain,Core Metals,Sustained Workload,Landscaping Nanites,Superior Pipes
0,S,80,W,Relatively Flat,100,-1045,-15,3,3,2,4,2,4,2,1,BlankBig_04,Colony Site,The Positronic Brain,Extractor AI,Vocation-Oriented Society,Giant Crops,Cloning,Dry Farming,Autonomous Hubs,Dome Streamlining,Rapid Sleep,Plutonium Synthesis,Martian Steel,Safe Mode
0,S,81,E,Relatively Flat,140,686,-15,4,4,1,4,2,1,3,1,BlankBigTerraceCMix_04,Terra Sabaea,Project Phoenix,Vocation-Oriented Society,Hypersensitive Photovoltaics,Construction Nanites ,Giant Crops,Inspiring Architecture,Dry Farming,Landscaping Nanites,Frictionless Composites,Core Metals,Soylent Green,Superfungus
0,S,81,W,Relatively Flat,140,2187,-15,2,2,2,4,2,4,2,1,BlankBigCanyonCMix_03,Colony Site,Core Metals,Advanced Drone Drive,Cloning,Neural Empathy,Forever Young,Factory Automation,Martianborn Ingenuity,Designed Forestation,Cryo-sleep,Printed Electronics,Space Rehabilitation,Martian Steel
0,S,82,E,Relatively Flat,100,109,-15,4,4,1,4,2,1,3,1,BlankBigTerraceCMix_15,Terra Sabaea,Ancient Terraforming Device,Advanced Drone Drive,Service Bots,Construction Nanites ,Good Vibrations,Sustained Workload,Forever Young,Frictionless Composites,Neo-Concrete,Magnetic Extraction,Space Rehabilitation,Safe Mode
0,S,82,W,Relatively Flat,100,1263,-15,2,2,2,4,2,4,2,1,BlankBig_03,,Forever Young,Alien Imprints,Plasma Rocket,Plutonium Synthesis,Core Metals,Martianborn Ingenuity,Artificial Muscles,Zero-Space Computing,Overcharge Amplifications,Factory Automation,Vector Pump,Project Phoenix
0,S,83,E,Relatively Flat,140,1263,-15,4,4,1,4,2,1,3,1,BlankBigTerraceCMix_11,Terra Sabaea,Nocturnal Adaptation,Plutonium Synthesis,Martian Diet,Cloning,Dome Streamlining,Martian Steel,Hypersensitive Photovoltaics,Service Bots,Lake Vaporators,Frictionless Composites,Project Phoenix,Extractor AI
0,S,83,W,Relatively Flat,100,1956,-15,2,2,2,4,2,4,1,1,BlankBig_02,,Superior Pipes,Good Vibrations,Core Water,Martian Steel,Resilient Vegetation,Magnetic Extraction,Printed Electronics,Superfungus,Gene Selection,Martian Diet,Overcharge Amplifications,Alien Imprints
0,S,84,E,Relatively Flat,140,1263,-15,4,4,1,4,2,1,3,1,BlankBigTerraceCMix_11,Terra Sabaea,Plasma Rocket,Good Vibrations,Martian Diet,Core Metals,Advanced Drone Drive,Artificial Muscles,Extractor AI,Superior Cables,Multispiral Architecture,Martianborn Ingenuity,Landscaping Nanites,Lake Vaporators
0,S,84,W,Relatively Flat,100,2187,-15,2,2,2,4,2,4,1,1,BlankBigTerraceCMix_15,,Frictionless Composites,Advanced Drone Drive,Martian Steel,Superconducting Computing,Alien Imprints,Vector Pump,Plutonium Synthesis,Landscaping Nanites,Designed Forestation,The Positronic Brain,Nano Refinement,Forever Young
