Latitude °,Latitude,Longitude °,Longitude,Topography,Difficulty Challenge,Altitude,Temperature,Metals,Rare Metals,Concrete,Water,Dust Devils,Dust Storms,Meteors,Cold Waves,Map Name,Named Location,Breakthrough 1,Breakthrough 2,Breakthrough 3,Breakthrough 4,Breakthrough 5,Breakthrough 6,Breakthrough 7,Breakthrough 8,Breakthrough 9,Breakthrough 10,Breakthrough 11,Breakthrough 12
0,S,42,W,Rough,180,340,-1,3,,2,4,2,1,2,1,BlankBigTerraceCMix_18,Colony Site,Hull Polarization,Forever Young,Martian Steel,Ancient Terraforming Device,Core Metals,Multispiral Architecture,Plasma Rocket,Project Phoenix,Space Rehabilitation,Superior Pipes,Lake Vaporators,Vector Pump
0,S,43,E,Relatively Flat,140,1263,-15,2,,3,2,2,1,4,1,BlankBigTerraceCMix_06,Arabia Terra,Project Phoenix,Superconducting Computing,Sustained Workload,Cloning,Vocation-Oriented Society,Hive Mind ,Frictionless Composites,Cryo-sleep,Forever Young,Inspiring Architecture,Martian Steel,Prefab Compression
0,S,43,W,Rough,180,456,-1,3,,2,4,2,1,2,1,BlankBigCanyonCMix_01,Colony Site,Gem Architecture,Sustained Workload,Martian Steel,Superconducting Computing,Core Metals,Plasma Rocket,Core Rare Metals,Hull Polarization,Prefab Compression,Hive Mind ,Alien Imprints,Resilient Vegetation
0,S,44,E,Relatively Flat,100,1725,-15,2,,3,2,2,1,4,1,BlankBig_04,Arabia Terra,Vocation-Oriented Society,Construction Nanites ,Autonomous Hubs,Zero-Space Computing,Space Rehabilitation,Soylent Green,Nocturnal Adaptation,Multispiral Architecture,Superfungus,Dome Streamlining,Designed Forestation,Eternal Fusion
0,S,44,W,Steep,220,1956,-1,3,,2,4,2,1,1,1,BlankBigTerraceCMix_10,,Dry Farming,Core Metals,Safe Mode,Vocation-Oriented Society,Giant Crops,Alien Imprints,Superior Pipes,Inspiring Architecture,Martian Steel,Resilient Vegetation,Autonomous Hubs,Wireless Power
0,S,45,E,Relatively Flat,100,340,-15,2,,3,2,2,1,4,1,BlankBig_02,Arabia Terra,Vector Pump,Inspiring Architecture,Lake Vaporators,Magnetic Extraction,Core Water,Soylent Green,Core Metals,Giant Crops,Eternal Fusion,Sustained Workload,Nocturnal Adaptation,Gem Architecture
0,S,45,W,Relatively Flat,100,-3815,-1,3,,2,4,1,3,1,1,BlankBig_02,Colony Site,Prefab Compression,Hull Polarization,Giant Crops,Plutonium Synthesis,Sustained Workload,Landscaping Nanites,Cryo-sleep,Space Rehabilitation,Superior Cables,Gem Architecture,Vocation-Oriented Society,Good Vibrations
0,S,46,E,Relatively Flat,140,-121,-15,2,,3,2,2,1,4,1,BlankBigCliffsCMix_01,Arabia Terra,Martianborn Ingenuity,Rapid Sleep,Core Metals,Lake Vaporators,Factory Automation,Ancient Terraforming Device,Sustained Workload,Superior Cables,Interplanetary Learning,Giant Crops,Hull Polarization,Dry Farming
0,S,46,W,Relatively Flat,100,-2083,-1,3,,2,4,1,3,1,1,BlankBig_02,Colony Site,Designed Forestation,Soylent Green,Core Water,Safe Mode,Superior Pipes,Core Rare Metals,Multispiral Architecture,Construction Nanites ,Giant Crops,Resilient Vegetation,Forever Young,Magnetic Extraction
0,S,47,E,Relatively Flat,140,2648,-15,2,,3,1,2,1,4,1,BlankBigTerraceCMix_16,Terra Sabaea,Multispiral Architecture,Cloning,Gene Selection,Sustained Workload,Interplanetary Learning,Core Metals,Construction Nanites ,Nocturnal Adaptation,Alien Imprints,Hypersensitive Photovoltaics,Extractor AI,Factory Automation
0,S,47,W,Relatively Flat,140,1610,-1,3,,2,4,2,2,1,1,BlankBigTerraceCMix_04,,Construction Nanites ,The Positronic Brain,Cloning,Forever Young,Neural Empathy,Sustained Workload,Space Rehabilitation,Prefab Compression,Soylent Green,Eternal Fusion,Nano Refinement,Hypersensitive Photovoltaics
0,S,48,E,Relatively Flat,140,1725,-15,2,,3,1,2,1,4,1,BlankBigCliffsCMix_02,Terra Sabaea,Interplanetary Learning,Overcharge Amplifications,Soylent Green,Cryo-sleep,Factory Automation,Vector Pump,Artificial Muscles,Magnetic Extraction,Construction Nanites ,Superfungus,Nocturnal Adaptation,Superior Cables
0,S,48,W,Relatively Flat,140,917,-1,3,,2,4,2,2,1,1,BlankTerraceBig_05,,Extractor AI,Martianborn Ingenuity,Core Water,Overcharge Amplifications,Neural Empathy,Soylent Green,Dome Streamlining,Nano Refinement,Eternal Fusion,Zero-Space Computing,Martian Diet,Advanced Drone Drive
0,S,49,E,Relatively Flat,140,2302,-15,2,,3,1,2,1,4,1,BlankBigTerraceCMix_06,,Gem Architecture,Giant Crops,Overcharge Amplifications,Ancient Terraforming Device,Sustained Workload,Hive Mind ,Landscaping Nanites,Superior Cables,Wireless Power,Vector Pump,Core Metals,Nano Refinement
0,S,49,W,Relatively Flat,100,686,-3,2,,2,4,2,1,1,1,BlankBigTerraceCMix_15,,Overcharge Amplifications,Core Metals,Artificial Muscles,Printed Electronics,Neural Empathy,Core Rare Metals,Hive Mind ,Frictionless Composites,Service Bots,Rapid Sleep,Construction Nanites ,Prefab Compression
0,S,50,E,Relatively Flat,140,2187,-15,2,,3,1,2,1,4,1,BlankTerraceBig_05,,Landscaping Nanites,Superior Cables,Gene Selection,Safe Mode,Vocation-Oriented Society,Zero-Space Computing,Autonomous Hubs,Construction Nanites ,Overcharge Amplifications,Martianborn Ingenuity,Interplanetary Learning,Plasma Rocket
0,S,50,W,Relatively Flat,140,1263,-3,2,,2,4,2,1,1,1,BlankBigTerraceCMix_03,,Autonomous Hubs,Rapid Sleep,Factory Automation,Zero-Space Computing,Cryo-sleep,Wireless Power,Designed Forestation,Artificial Muscles,Safe Mode,Forever Young,Soylent Green,Construction Nanites 
0,S,51,E,Relatively Flat,100,2302,-15,2,,1,1,2,1,3,1,BlankBig_04,Terra Sabaea,Extractor AI,Eternal Fusion,Factory Automation,Superconducting Computing,Superfungus,Vector Pump,Hive Mind ,Forever Young,Martian Steel,Rapid Sleep,Gem Architecture,Multispiral Architecture
0,S,51,W,Relatively Flat,140,1263,-3,2,,2,4,2,1,1,1,BlankTerraceBig_05,,The Positronic Brain,Plasma Rocket,Ancient Terraforming Device,Dome Streamlining,Neural Empathy,Dry Farming,Soylent Green,Space Rehabilitation,Project Phoenix,Extractor AI,Eternal Fusion,Giant Crops
0,S,52,E,Relatively Flat,100,2648,-15,2,,1,1,2,1,3,1,BlankBig_04,Terra Sabaea,Interplanetary Learning,Printed Electronics,Magnetic Extraction,Factory Automation,Gene Selection,Superfungus,Hypersensitive Photovoltaics,Lake Vaporators,Landscaping Nanites,Neo-Concrete,Space Rehabilitation,Core Water
0,S,52,W,Relatively Flat,140,917,-10,2,,2,4,2,1,1,1,BlankBigTerraceCMix_14,,Space Rehabilitation,Frictionless Composites,Overcharge Amplifications,Dry Farming,Good Vibrations,Core Metals,Nano Refinement,Landscaping Nanites,Nocturnal Adaptation,Artificial Muscles,The Positronic Brain,Inspiring Architecture
0,S,53,E,Relatively Flat,140,2187,-15,2,,1,1,2,1,3,1,BlankTerraceBig_05,Terra Sabaea,Autonomous Hubs,Space Rehabilitation,Soylent Green,Giant Crops,Neo-Concrete,Superconducting Computing,Dry Farming,Lake Vaporators,Cloning,Core Rare Metals,Hive Mind ,Safe Mode
0,S,53,W,Relatively Flat,100,1725,-13,2,,2,4,2,1,1,1,BlankBig_04,,Wireless Power,Printed Electronics,Service Bots,Project Phoenix,Multispiral Architecture,Prefab Compression,Hull Polarization,Vocation-Oriented Society,The Positronic Brain,Martian Diet,Artificial Muscles,Autonomous Hubs
0,S,54,E,Relatively Flat,100,2071,-15,2,,1,2,2,1,3,1,BlankBig_04,Terra Sabaea,Superconducting Computing,Plutonium Synthesis,Service Bots,Cloning,Artificial Muscles,Superior Pipes,Martianborn Ingenuity,Neural Empathy,Cryo-sleep,The Positronic Brain,Printed Electronics,Sustained Workload
0,S,54,W,Relatively Flat,140,571,-13,2,,2,4,2,1,1,1,BlankTerraceBig_05,,Superior Cables,The Positronic Brain,Interplanetary Learning,Safe Mode,Core Metals,Martian Diet,Designed Forestation,Neo-Concrete,Soylent Green,Overcharge Amplifications,Multispiral Architecture,Alien Imprints
0,S,55,E,Relatively Flat,140,2533,-15,2,,1,2,2,1,3,1,BlankBigTerraceCMix_04,Terra Sabaea,Superior Pipes,Inspiring Architecture,Hull Polarization,Service Bots,Safe Mode,Hive Mind ,Core Water,Superconducting Computing,Giant Crops,Factory Automation,Multispiral Architecture,Superfungus
0,S,55,W,Relatively Flat,140,1263,-15,2,,2,4,2,1,1,1,BlankBigCanyonCMix_09,,Martian Steel,Dry Farming,Construction Nanites ,Zero-Space Computing,Project Phoenix,Multispiral Architecture,Plutonium Synthesis,Sustained Workload,Safe Mode,Nocturnal Adaptation,Soylent Green,Gem Architecture
0,S,56,E,Relatively Flat,140,1956,-15,2,,1,2,2,1,3,1,BlankBigTerraceCMix_14,Terra Sabaea,Rapid Sleep,Superior Cables,Autonomous Hubs,Martian Steel,Giant Crops,Good Vibrations,Superfungus,Sustained Workload,Advanced Drone Drive,Hull Polarization,Artificial Muscles,Vector Pump
0,S,56,W,Relatively Flat,100,456,-15,2,,2,4,2,1,1,1,BlankBig_03,,Printed Electronics,Interplanetary Learning,Forever Young,Core Metals,Prefab Compression,Superior Pipes,Magnetic Extraction,Dry Farming,Plutonium Synthesis,Landscaping Nanites,Giant Crops,Zero-Space Computing
0,S,57,E,Relatively Flat,140,2187,-15,2,,1,2,2,1,3,1,BlankBigTerraceCMix_14,Terra Sabaea,Magnetic Extraction,Hull Polarization,Vocation-Oriented Society,Prefab Compression,Overcharge Amplifications,Soylent Green,Dome Streamlining,Core Metals,Cryo-sleep,Lake Vaporators,Advanced Drone Drive,Nocturnal Adaptation
0,S,57,W,Steep,220,1840,-15,2,,2,4,2,3,1,1,BlankBigTerraceCMix_10,,Martian Steel,Cloning,Core Metals,Inspiring Architecture,Project Phoenix,Resilient Vegetation,Autonomous Hubs,Frictionless Composites,Core Water,Vector Pump,Superior Cables,Hive Mind 
0,S,58,E,Relatively Flat,140,2533,-15,2,,1,2,2,1,3,1,BlankBigTerraceCMix_16,Terra Sabaea,Space Rehabilitation,Hive Mind ,Eternal Fusion,The Positronic Brain,Core Metals,Neural Empathy,Martian Diet,Service Bots,Cloning,Lake Vaporators,Printed Electronics,Plasma Rocket
0,S,58,W,Relatively Flat,100,1148,-15,2,,2,4,2,3,1,1,BlankBig_01,,Space Rehabilitation,Eternal Fusion,Cryo-sleep,Inspiring Architecture,Printed Electronics,Factory Automation,Multispiral Architecture,Extractor AI,Landscaping Nanites,Gem Architecture,Hive Mind ,The Positronic Brain
0,S,59,E,Relatively Flat,100,2302,-15,2,,1,2,2,1,3,1,BlankBig_01,Terra Sabaea,Advanced Drone Drive,Cryo-sleep,Vocation-Oriented Society,Vector Pump,Martianborn Ingenuity,Safe Mode,Superconducting Computing,Project Phoenix,Core Rare Metals,Space Rehabilitation,Landscaping Nanites,Printed Electronics
0,S,59,W,Rough,180,1494,-15,2,,2,4,2,3,1,1,BlankBigCanyonCMix_04,Colony Site,Soylent Green,Plasma Rocket,Wireless Power,Hive Mind ,Space Rehabilitation,Landscaping Nanites,Rapid Sleep,Printed Electronics,Vocation-Oriented Society,Neo-Concrete,Ancient Terraforming Device,Autonomous Hubs
0,S,60,E,Relatively Flat,140,1725,-15,2,,1,2,2,1,3,1,BlankBigTerraceCMix_08,Terra Sabaea,Superior Pipes,Martian Diet,Soylent Green,Good Vibrations,Core Metals,Resilient Vegetation,Artificial Muscles,Plasma Rocket,Hull Polarization,Neural Empathy,Landscaping Nanites,Designed Forestation
0,S,60,W,Relatively Flat,140,571,-15,2,,2,4,2,3,1,1,BlankBigCliffsCMix_01,,Plutonium Synthesis,Ancient Terraforming Device,Superfungus,Core Rare Metals,Rapid Sleep,Lake Vaporators,Martian Diet,Neural Empathy,Gene Selection,Magnetic Extraction,Cryo-sleep,Superior Pipes
0,S,61,E,Relatively Flat,100,1840,-15,2,,1,2,2,1,3,1,BlankBigTerraceCMix_15,Terra Sabaea,Printed Electronics,Safe Mode,Superfungus,Overcharge Amplifications,Vocation-Oriented Society,Multispiral Architecture,Frictionless Composites,Neural Empathy,Lake Vaporators,Martian Steel,Nocturnal Adaptation,Zero-Space Computing
0,S,61,W,Relatively Flat,140,2302,-15,2,,2,4,2,3,1,1,BlankBigCliffsCMix_01,Colony Site,Soylent Green,Multispiral Architecture,Dry Farming,Martianborn Ingenuity,Rapid Sleep,Magnetic Extraction,Advanced Drone Drive,Inspiring Architecture,Ancient Terraforming Device,Gem Architecture,Autonomous Hubs,The Positronic Brain
0,S,62,E,Relatively Flat,140,2302,-15,2,,1,2,2,1,3,1,BlankTerraceBig_05,Terra Sabaea,Prefab Compression,Zero-Space Computing,Lake Vaporators,Inspiring Architecture,Overcharge Amplifications,Resilient Vegetation,Artificial Muscles,Interplanetary Learning,Superior Pipes,Eternal Fusion,Core Metals,Martian Diet
0,S,62,W,Rough,180,1610,-15,2,,2,4,2,3,1,1,BlankBigCanyonCMix_04,Colony Site,Designed Forestation,Superior Cables,Core Water,Multispiral Architecture,Nocturnal Adaptation,Gem Architecture,Alien Imprints,Lake Vaporators,Gene Selection,Resilient Vegetation,Construction Nanites ,Neo-Concrete
0,S,63,E,Relatively Flat,140,2879,-15,2,,1,2,3,1,3,1,BlankBigCliffsCMix_02,Terra Sabaea,Good Vibrations,Superfungus,Wireless Power,Giant Crops,Inspiring Architecture,Nocturnal Adaptation,Service Bots,Cloning,Overcharge Amplifications,Multispiral Architecture,Zero-Space Computing,Rapid Sleep
0,S,63,W,Relatively Flat,100,1494,-15,2,,2,4,2,3,1,1,BlankBig_01,,Core Water,Construction Nanites ,Dome Streamlining,Project Phoenix,Martianborn Ingenuity,Neural Empathy,Space Rehabilitation,Soylent Green,Martian Diet,Wireless Power,Sustained Workload,Superconducting Computing
0,S,64,E,Relatively Flat,140,2071,-15,2,,1,3,2,1,3,1,BlankBigTerraceCMix_04,Terra Sabaea,Frictionless Composites,Prefab Compression,Nano Refinement,Space Rehabilitation,Inspiring Architecture,Resilient Vegetation,Martian Diet,Superconducting Computing,Soylent Green,Designed Forestation,Autonomous Hubs,Neural Empathy
0,S,64,W,Relatively Flat,100,1840,-15,2,,2,4,2,3,1,1,BlankBig_02,,Inspiring Architecture,Superfungus,Gene Selection,Prefab Compression,Superconducting Computing,Neo-Concrete,Plutonium Synthesis,Martian Steel,Lake Vaporators,Wireless Power,Plasma Rocket,Frictionless Composites
0,S,65,E,Relatively Flat,100,2187,-15,2,,1,3,2,1,3,1,BlankBig_02,Terra Sabaea,Zero-Space Computing,Designed Forestation,Superfungus,Martianborn Ingenuity,Martian Diet,Plutonium Synthesis,Giant Crops,Service Bots,Forever Young,Construction Nanites ,Alien Imprints,Dry Farming
0,S,65,W,Relatively Flat,140,1840,-15,2,,2,4,2,4,1,1,BlankBigTerraceCMix_08,,Good Vibrations,Cloning,The Positronic Brain,Ancient Terraforming Device,Giant Crops,Lake Vaporators,Designed Forestation,Cryo-sleep,Hypersensitive Photovoltaics,Superior Cables,Alien Imprints,Core Rare Metals
0,S,66,E,Relatively Flat,140,2071,-15,3,,1,4,2,1,3,1,BlankBigCliffsCMix_01,Terra Sabaea,Dome Streamlining,Extractor AI,Magnetic Extraction,Forever Young,Core Water,Lake Vaporators,Resilient Vegetation,Core Metals,Sustained Workload,Rapid Sleep,Superior Cables,Martian Steel
0,S,66,W,Relatively Flat,140,2187,-15,2,,2,4,2,4,1,1,BlankBigCanyonCMix_09,,Superior Cables,Good Vibrations,Factory Automation,Dry Farming,Neural Empathy,Plutonium Synthesis,Lake Vaporators,The Positronic Brain,Extractor AI,Martian Diet,Plasma Rocket,Zero-Space Computing
0,S,67,E,Relatively Flat,100,2187,-15,3,,1,4,2,1,3,1,BlankBig_02,Terra Sabaea,Gene Selection,Good Vibrations,Landscaping Nanites,Autonomous Hubs,Gem Architecture,Sustained Workload,Zero-Space Computing,Artificial Muscles,Space Rehabilitation,Martian Steel,Neo-Concrete,Alien Imprints
0,S,67,W,Steep,220,2302,-15,3,,2,4,2,4,1,1,BlankBigTerraceCMix_19,,Nocturnal Adaptation,Ancient Terraforming Device,Resilient Vegetation,Alien Imprints,Rapid Sleep,Dry Farming,Printed Electronics,Hive Mind ,Superfungus,Core Rare Metals,Core Metals,Construction Nanites 
0,S,68,E,Relatively Flat,140,2302,-15,3,,1,4,2,1,3,1,BlankBigCliffsCMix_02,Terra Sabaea,Overcharge Amplifications,Lake Vaporators,Hypersensitive Photovoltaics,Superior Pipes,Core Water,Cryo-sleep,Cloning,Dome Streamlining,Eternal Fusion,Dry Farming,Magnetic Extraction,Service Bots
0,S,68,W,Relatively Flat,100,2648,-3,3,,2,4,2,4,1,1,BlankBig_01,,Martian Steel,The Positronic Brain,Gem Architecture,Designed Forestation,Core Water,Landscaping Nanites,Rapid Sleep,Factory Automation,Service Bots,Prefab Compression,Neo-Concrete,Plutonium Synthesis
0,S,69,E,Relatively Flat,100,2187,-15,3,,1,4,2,1,3,1,BlankBigCanyonCMix_07,Terra Sabaea,Rapid Sleep,Plasma Rocket,Neo-Concrete,Multispiral Architecture,Inspiring Architecture,Plutonium Synthesis,Construction Nanites ,Sustained Workload,Nano Refinement,Superior Pipes,Hive Mind ,Martianborn Ingenuity
0,S,69,W,Relatively Flat,100,2995,-1,3,,3,4,3,4,1,1,BlankBig_02,,Factory Automation,Space Rehabilitation,Artificial Muscles,Lake Vaporators,Gene Selection,Core Water,Plasma Rocket,Autonomous Hubs,Wireless Power,Plutonium Synthesis,Hive Mind ,Safe Mode
0,S,70,E,Relatively Flat,100,2302,-15,3,,1,4,2,1,3,1,BlankBig_03,Terra Sabaea,The Positronic Brain,Neural Empathy,Dome Streamlining,Prefab Compression,Eternal Fusion,Plasma Rocket,Factory Automation,Gem Architecture,Magnetic Extraction,Superior Pipes,Good Vibrations,Martian Steel
0,S,70,W,Relatively Flat,100,3456,-1,3,,3,4,3,4,1,1,BlankBigCanyonCMix_07,,Safe Mode,Sustained Workload,Core Rare Metals,Plutonium Synthesis,Martian Steel,Martianborn Ingenuity,Forever Young,Factory Automation,Ancient Terraforming Device,Core Metals,Inspiring Architecture,Printed Electronics
0,S,71,E,Relatively Flat,140,2187,-15,4,,1,4,2,1,3,1,BlankBigCliffsCMix_02,Terra Sabaea,Martian Diet,Vocation-Oriented Society,Zero-Space Computing,Gene Selection,Plutonium Synthesis,Nocturnal Adaptation,Nano Refinement,Good Vibrations,Sustained Workload,Printed Electronics,Space Rehabilitation,Resilient Vegetation
0,S,71,W,Relatively Flat,140,3456,-1,3,,3,4,3,4,1,1,BlankBigTerraceCMix_11,,Gem Architecture,Factory Automation,Prefab Compression,Nano Refinement,Plasma Rocket,The Positronic Brain,Zero-Space Computing,Cryo-sleep,Vocation-Oriented Society,Magnetic Extraction,Eternal Fusion,Advanced Drone Drive
0,S,72,E,Steep,220,2071,-15,4,,1,4,2,1,3,1,BlankBigTerraceCMix_20,Terra Sabaea,Safe Mode,Core Metals,Core Rare Metals,Nocturnal Adaptation,Alien Imprints,Superior Cables,Rapid Sleep,Giant Crops,Gem Architecture,Eternal Fusion,Neural Empathy,Hypersensitive Photovoltaics
0,S,72,W,Relatively Flat,140,3802,-1,3,,3,4,3,4,1,1,BlankBigTerraceCMix_04,,The Positronic Brain,Lake Vaporators,Hull Polarization,Overcharge Amplifications,Nano Refinement,Hypersensitive Photovoltaics,Interplanetary Learning,Landscaping Nanites,Multispiral Architecture,Cloning,Hive Mind ,Gem Architecture
0,S,73,E,Relatively Flat,100,1840,-15,4,,1,4,2,1,3,1,BlankBig_02,Terra Sabaea,Nocturnal Adaptation,Artificial Muscles,Resilient Vegetation,Construction Nanites ,Landscaping Nanites,Cryo-sleep,Sustained Workload,Overcharge Amplifications,Vocation-Oriented Society,Vector Pump,Core Metals,Dry Farming
0,S,73,W,Relatively Flat,140,3687,-3,3,,3,4,3,4,1,1,BlankBigTerraceCMix_16,,Core Rare Metals,Vocation-Oriented Society,Nocturnal Adaptation,Space Rehabilitation,Interplanetary Learning,Superior Cables,Wireless Power,Service Bots,Alien Imprints,Multispiral Architecture,Martian Steel,Martian Diet
0,S,74,E,Relatively Flat,140,1840,-15,4,,1,4,2,1,3,1,BlankBigTerraceCMix_16,Terra Sabaea,Superior Cables,Hive Mind ,Rapid Sleep,Core Metals,Nocturnal Adaptation,Neural Empathy,Lake Vaporators,Overcharge Amplifications,Forever Young,The Positronic Brain,Sustained Workload,Safe Mode
0,S,74,W,Relatively Flat,140,3802,-6,3,,2,4,3,4,1,1,BlankBigCliffsCMix_02,,Artificial Muscles,Plasma Rocket,Factory Automation,Superior Cables,Printed Electronics,Construction Nanites ,Forever Young,Hive Mind ,Magnetic Extraction,Resilient Vegetation,Martian Steel,Prefab Compression
0,S,75,E,Relatively Flat,140,1725,-15,4,,1,4,2,1,3,1,BlankBigTerraceCMix_17,Terra Sabaea,Hypersensitive Photovoltaics,Martian Diet,Interplanetary Learning,Hull Polarization,Gem Architecture,Plutonium Synthesis,Alien Imprints,Cloning,Good Vibrations,Artificial Muscles,Core Water,Neo-Concrete
0,S,75,W,Relatively Flat,140,4610,-10,3,,2,4,3,4,1,1,BlankBigTerraceCMix_11,,Space Rehabilitation,Autonomous Hubs,Neural Empathy,Plasma Rocket,Hive Mind ,Rapid Sleep,Vector Pump,Interplanetary Learning,Landscaping Nanites,Giant Crops,Factory Automation,Multispiral Architecture
0,S,76,E,Relatively Flat,140,1379,-15,4,,1,4,2,1,3,1,BlankBigTerraceCMix_04,Terra Sabaea,Martian Steel,Artificial Muscles,Dome Streamlining,Cloning,Core Rare Metals,Hypersensitive Photovoltaics,Alien Imprints,Nano Refinement,Service Bots,Safe Mode,Rapid Sleep,Superior Cables
0,S,76,W,Relatively Flat,100,4379,-15,3,,2,4,3,4,1,1,BlankBigTerraceCMix_15,,Designed Forestation,Frictionless Composites,Rapid Sleep,Vector Pump,Multispiral Architecture,Neural Empathy,Magnetic Extraction,Martian Steel,Soylent Green,Cloning,Sustained Workload,Resilient Vegetation
0,S,77,E,Relatively Flat,100,1379,-15,4,,1,4,2,1,3,1,BlankBig_04,Terra Sabaea,Project Phoenix,Cloning,Plutonium Synthesis,Overcharge Amplifications,Hive Mind ,Landscaping Nanites,Zero-Space Computing,Alien Imprints,Nocturnal Adaptation,Martianborn Ingenuity,Vocation-Oriented Society,Advanced Drone Drive
0,S,77,W,Relatively Flat,140,4495,-15,3,,2,4,3,4,1,1,BlankBigTerraceCMix_16,,Cryo-sleep,Martianborn Ingenuity,Superior Pipes,Resilient Vegetation,Printed Electronics,Wireless Power,Dome Streamlining,Factory Automation,Lake Vaporators,Core Water,The Positronic Brain,Vocation-Oriented Society
0,S,78,E,Relatively Flat,100,1263,-15,4,,1,4,2,1,3,1,BlankBigTerraceCMix_15,Terra Sabaea,Good Vibrations,Nocturnal Adaptation,Martianborn Ingenuity,Neo-Concrete,Dome Streamlining,Inspiring Architecture,Autonomous Hubs,Factory Automation,Frictionless Composites,Resilient Vegetation,Lake Vaporators,Ancient Terraforming Device
0,S,78,W,Rough,180,5764,-15,3,,2,4,3,4,2,1,BlankBigCanyonCMix_08,,Resilient Vegetation,Rapid Sleep,Dome Streamlining,Advanced Drone Drive,Zero-Space Computing,Gene Selection,Wireless Power,Cloning,Hull Polarization,Printed Electronics,Hypersensitive Photovoltaics,Hive Mind 
0,S,79,E,Relatively Flat,100,1033,-15,4,,1,4,2,1,3,1,BlankBig_02,Terra Sabaea,Printed Electronics,Autonomous Hubs,Eternal Fusion,Designed Forestation,Service Bots,Forever Young,Magnetic Extraction,Vocation-Oriented Society,Core Rare Metals,Gene Selection,Hull Polarization,Core Metals
0,S,79,W,Steep,220,5187,-15,3,,2,4,3,4,2,1,BlankBigTerraceCMix_10,,Resilient Vegetation,Core Water,Forever Young,Core Metals,Inspiring Architecture,Martianborn Ingenuity,Safe Mode,Plutonium Synthesis,Landscaping Nanites,Printed Electronics,Magnetic Extraction,Neural Empathy
0,S,80,E,Relatively Flat,140,1263,-15,4,,1,4,2,1,3,1,BlankBigTerraceCMix_14,Terra Sabaea,Superior Pipes,Vector Pump,Eternal Fusion,Superfungus,Dry Farming,Neo-Concrete,Core Rare Metals,Hull Polarization,Rapid Sleep,Dome Streamlining,Interplanetary Learning,Hive Mind 
0,S,80,W,Relatively Flat,100,-1045,-15,3,,2,4,2,4,2,1,BlankBig_04,Colony Site,Overcharge Amplifications,Core Metals,Project Phoenix,Landscaping Nanites,Dome Streamlining,Neo-Concrete,Martian Steel,Autonomous Hubs,Neural Empathy,Construction Nanites ,Dry Farming,Hypersensitive Photovoltaics
0,S,81,E,Relatively Flat,140,686,-15,4,,1,4,2,1,3,1,BlankBigTerraceCMix_04,Terra Sabaea,Cryo-sleep,Dry Farming,Hypersensitive Photovoltaics,Martian Steel,Ancient Terraforming Device,Interplanetary Learning,Plutonium Synthesis,Prefab Compression,Zero-Space Computing,Nocturnal Adaptation,Superior Cables,Rapid Sleep
0,S,81,W,Relatively Flat,140,2187,-15,2,,2,4,2,4,2,1,BlankBigCanyonCMix_03,Colony Site,Superior Pipes,Alien Imprints,Soylent Green,Rapid Sleep,Vector Pump,Overcharge Amplifications,Hull Polarization,Giant Crops,Martian Steel,Resilient Vegetation,Plutonium Synthesis,Magnetic Extraction
0,S,82,E,Relatively Flat,100,109,-15,4,,1,4,2,1,3,1,BlankBigTerraceCMix_15,Terra Sabaea,Wireless Power,Hypersensitive Photovoltaics,Core Rare Metals,Martian Diet,Sustained Workload,Good Vibrations,Prefab Compression,Service Bots,Neo-Concrete,Eternal Fusion,Inspiring Architecture,Dry Farming
0,S,82,W,Relatively Flat,100,1263,-15,2,,2,4,2,4,2,1,BlankBig_03,,Zero-Space Computing,Vocation-Oriented Society,Wireless Power,Resilient Vegetation,Gem Architecture,Giant Crops,Project Phoenix,Superior Pipes,Service Bots,Ancient Terraforming Device,Hive Mind ,Neo-Concrete
0,S,83,E,Relatively Flat,140,1263,-15,4,,1,4,2,1,3,1,BlankBigTerraceCMix_11,Terra Sabaea,Wireless Power,Hypersensitive Photovoltaics,Overcharge Amplifications,Cloning,Good Vibrations,Space Rehabilitation,Martian Steel,Interplanetary Learning,Core Rare Metals,Autonomous Hubs,Superconducting Computing,Service Bots
0,S,83,W,Relatively Flat,100,1956,-15,2,,2,4,2,4,1,1,BlankBig_02,,Superior Pipes,Inspiring Architecture,Autonomous Hubs,Printed Electronics,Superior Cables,Gem Architecture,Designed Forestation,Good Vibrations,Overcharge Amplifications,Zero-Space Computing,Hive Mind ,Core Rare Metals
0,S,84,E,Relatively Flat,140,1263,-15,4,,1,4,2,1,3,1,BlankBigTerraceCMix_11,Terra Sabaea,Extractor AI,Nano Refinement,Resilient Vegetation,Cryo-sleep,Eternal Fusion,Safe Mode,The Positronic Brain,Vector Pump,Prefab Compression,Service Bots,Neo-Concrete,Giant Crops
0,S,84,W,Relatively Flat,100,2187,-15,2,,2,4,2,4,1,1,BlankBigTerraceCMix_15,,Gene Selection,Core Water,Superior Cables,Neural Empathy,Core Metals,Alien Imprints,Extractor AI,Hive Mind ,Plutonium Synthesis,Zero-Space Computing,Giant Crops,Neo-Concrete
0,S,85,E,Relatively Flat,140,917,-15,4,,1,4,2,1,3,1,BlankBigTerraceCMix_06,Terra Sabaea,Giant Crops,Rapid Sleep,Soylent Green,Hypersensitive Photovoltaics,Factory Automation,Inspiring Architecture,Plasma Rocket,Wireless Power,Superfungus,Martian Steel,Magnetic Extraction,Alien Imprints
